"RegionName","State","Metro","CountyName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11"
"The Hammocks","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",265,,,,,,,,,,,,,,,,,2200,2025,2100,2200,2200,2200,2150,2200,2200,2200,2175,2175,2100,2175,2200,2200,2200,2200,2200,2200,2200,2300,2300,2250,2300,2300,2305,2300,2300,2299,2200,2268,2200,2200,2200,2200,2200,2200,2295,2300,2300,2285,2300,2300,2250,2250,2350,2300,2300,2300,2200,2300,2400,2400,2350,2325,2375,2390,2300,2450,2325,2500,2300,2450,2350,2285,2200,2200,2300,2300,2400,2450,2395,2450,2500,2450,2400,2400,2450,2500,2500,2450,2499,2500,2495,2500,2450,2400,2500,2500
"Longwood","FL","Orlando-Kissimmee-Sanford","Seminole County",266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,2295,2297.5,2200,2350,2200,2142.5,2293.5,2382.5,2295,2222,2297.5,2347.5,2197.5,2222.5,2145,2183,2350,2250,2217.5,2199.5
"Dacula","GA","Atlanta-Sandy Springs-Roswell","Gwinnett County",267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1574,1544.5,1550,1595,1600,1595,1587,1585,1590,1580,1595,1550,1595,1600,1685,1650,1700,1670,1670,1675,1695,1650,1680
"Doral","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",268,,,,,,,,,,,,2500,2500,2500,2500,2500,2600,2600,2600,2500,2500,2500,2500,2600,2600,2650,2695,2700,2700,2700,2600,2590,2600,2600,2700,2590,2550,2590,2700,2800,2725,2700,2675,2600,2650,2600,2650,2650,2600,2600,2590,2650,2750,2800,2750,2750,2750,2700,2700,2700,2800,2800,2800,2899.5,3000,2850,2900,2950,3000,2950,2900,2900,2900,2950,2950,3000,2800,2850,2899,2950,2874.5,2899.5,2700,2800,2850,2900,2900,2899.5,3000,3000,2995,3000,2950,3000,3000,2990,2992.5,3000,3050,3075,3000,3000,2990,2990,2970,3000
"South Hill","WA","Seattle-Tacoma-Bellevue","Pierce County",269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1935,1950,1950,1895,1965,1990,1897.5,1972.5,1995,1895,1997.5,2095,2050,2035,2075,2095,1987.5,1950
"Little Elm","TX","Dallas-Fort Worth-Arlington","Denton County",270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1695,1650,1650,1600,1600,1650,1595,1612.5,1600,1595,1600,1600,1595,1600,1650,1697.5,1650,1637.5,1685,1672.5,1695,1700,1750,1697,1712.5,1695,1700,1742.5,1772.5,1850,1850,1800,1785,1800,1872.5,1800,1800,1850,2000,1795,1750,1872.5,1850,1950,1850,1795,1795,1819,1800,1900,1995,1900,1950,1900,1900,1895,1850,1850,1850,1975,1950,1995,1957.5,1953.5,1895,1990,1945,1895,1912.5
"Coral Gables","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5250,4500,4750,4850,4850,5250,5225,5250,5800,5475,5700,5000,5000,5500,5225,5000,4750,5000,4800,4900,5200,5100
"Eastvale","CA","Riverside-San Bernardino-Ontario","Riverside County",272,,,,,,,,,,,,,,,,,,,,,,,,,,,,2325,2300,2325,2300,2300,2300,2300,2350,2325,2300,2300,2300,2295,2265,2300,2300,2300,2350,2330,2300,2300,2300,2300,2300,2337,2350,2400,2350,2300,2340,2300,2300,2300,2377.5,2350,2400,2395,2400,2425,2400,2400,2400,2400,2400,2450,2400,2450,2472.5,2425,2475,2550,2500,2350,2475,2500,2500,2500,2550,2550,2600,2550,2525,2550,2597.5,2580,2575,2500,2500,2500,2550,2600,2600,2625,2600,2600,2600,2625,2650,2600
"Diamond Bar","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2898,2850,2780,2800,2850,2850,2850,2900,2900,2950,2950,2950,3000,2950,2900,2950,3100,3000,2925,2825,2950,2975
"Dublin","CA","San Francisco-Oakland-Hayward","Alameda County",274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3800,3780,3697.5,3700,3790,3800,3662.5,3800,3800,3700,3800,3800,3740,3990
"Evans","GA","Augusta-Richmond County","Columbia County",275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1495,1500,1575,1595,1550,1595,1650,1600,1550,1595,1600,1585,1595,1622.5,1550,1575,1562.5,1599,1650,1597.5,1550,1650,1695,1685
"Katy","TX","Houston-The Woodlands-Sugar Land","Harris County",276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762.5,1850,1900,1885,1995,1900,1975,2050,2150,2000,1972.5,1780,1780,1812.5,1825,1825,1825,1895,1850,1850,1825,1850,1850
"Lake Mary","FL","Orlando-Kissimmee-Sanford","Seminole County",277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990,2100,2197.5,2245,2325,2197.5,2200,2122.5,2000,2022.5,2000,2195,2295,2296,2200,2345,2375,2430,2300,2200,2297.5,2424.5
"Cutler Bay","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2204.5,2100,2147,2225,2175,2200,2200,2207,2250,2214,2200,2242.5,2262,2275,2250,2200,2214,2300,2299,2232,2250,2325,2380
"Fairburn","GA","Atlanta-Sandy Springs-Roswell","Fulton County",279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1477,1500,1500,1450,1450,1495,1535,1555,1500,1542.5,1500,1555,1520,1520,1460,1499.5,1495,1500,1450,1500,1568,1568
"Aventura","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5792.5,5800,6000,6000,6000,5997.5,6000,6000,6000,6000,6200,6000,6000,6000,6000,6300,5900,5995
"Converse","TX","San Antonio-New Braunfels","Bexar County",281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400,1450,1450,1450,1397.5,1425,1450,1450,1450,1450,1400,1475,1475,1495,1510,1550,1547.5,1495,1450
"Grovetown","GA","Augusta-Richmond County","Columbia County",282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1297.5,1300,1295,1275,1275,1250,1200,1237.5,1250,1250,1250,1250,1250,1250,1250,1250,1295,1295,1295,1295,1250,1275,1285,1350,1325,1295,1295,1300,1300,1350,1295,1295,1275,1300,1300,1300,1350,1395,1395,1395,1350,1385,1262.5,1300,1275,1300,1325,1350,1400,1400,1400,1350,1350,1395,1400,1395,1375,1362.5,1350,1350,1325,1395,1450,1400,1400,1400,1400,1400,1399.5
"Rockwall","TX","Dallas-Fort Worth-Arlington","Rockwall County",283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1950,1995,1995,2097.5,2100,2100,2095,2025,1995,1950,1995,1950,1950,1995,2010,1995,2000,2097.5,1950,1950,1950,2122.5,2100
"Watertown","MA","Boston-Cambridge-Newton","Middlesex County",284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2900,3100,3100,3100,3200,3100,3000,2950,2950,2900,2850,2850,2850,3300,3300,3250,3200,3100,3000,3000,2900,2800,2600
"Richmond West","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200,2200,2199.5,2200,2200,2300,2250,2400,2375,2300,2495,2400,2400,2300,2300,2300,2300,2362.5,2350,2345,2300,2250,2200
"Winter Garden","FL","Orlando-Kissimmee-Sanford","Orange County",286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2150,2100,2137.5,2175,2175,2000,1995,2000,2100,2200,2200,2200,2200,2195,2250,2225,2200,2300,2250,2200,2200,2200,2200
"Walnut","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000,3000,3000,3150,3200,3200,3200,3200,2999,3025,2950,3000,3000,3150,3150,3200,2997.5,2995,2995
"Windermere","FL","Orlando-Kissimmee-Sanford","Orange County",288,,,,,,,,,,,,,,,,,,,,,,,,,1925,2200,2100,2450,2200,2225,2100,1995,2150,2000,2212.5,2000,1975,1995,2047.5,2200,2295,2295,2295,2200,2200,2195,2100,2100,2100,2100,2100,2050,1900,1999,2000,2000,2072.5,1995,1970,2062.5,2100,2100,2200,2175,2200,2125,2350,2295,2200,2150,2100,2125,2200,2300,2350,2337.5,2397.5,2200,2200,2422.5,2280,2272.5,2312.5,2370,2397.5,2275,2500,2500,2450,2605,2525,2482.5,2450,2345,2400,2425,2500,2400,2400,2400,2400,2462.5,2500,2500,2500,2620
"Fleming Island","FL","Jacksonville","Clay County",289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1695,1699,1750,1850,1850,1900,1895,1875,1850,1775,1785,1787.5,1750,1795,1800,1885,1950,1855,1865,1800,1757,1800,1762.5
"Junction City","KS","Junction City","Geary County",290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,1200,1200,1250,1250,1237.5,1200,1200,1250,1250,1237,1200,1200,1225,1250,1250,1250,1300,1250,1250,1250,1250
"Princeton","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900,2000,2000,2000,1950,1950,2000,2000,1925,1900,2000,1965,2000,1962.5,1950,1950,2000,1950,1997.5,1970,1975,2000,2000
"Davenport","FL","Lakeland-Winter Haven","Polk County",292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1485,1485,1500,1512.5,1550,1487.5,1597.5,1550,1612.5,1625,1595,1690,1650,1637.5,1565,1650,1622.5,1525,1595,1525
"Citrus Ridge","FL","Orlando-Kissimmee-Sanford","Osceola County",293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1495,1450,1495,1500,1500,1525,1500,1595,1500,1600,1550,1500,1582.5,1675,1595,1600,1595,1695,1600,1650,1650,1650,1675,1697,1650,1650,1695,1650,1650,1672.5,1650,1650,1695,1695,1695,1750,1750,1765,1700,1700
"Newport","RI","Providence-Warwick","Newport County",294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200,2300,2267.5,2350,2300,2450,2500,2700,2750,2600,2600,2400,2650,2400,2400,2400,2500,2600,2600,2800,2800,2800,2800,2900,2725,2500,2550,2525,2650
"East Hampton","NY","New York-Newark-Jersey City","Suffolk County",295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40750,40000,40000,40000,36750,35000,38000,40000,35000,35000,35000,35000,30000,30000,30000,30000,30000,28000,28250,28000,29750
"Aspen","CO","Glenwood Springs","Pitkin County",296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40000,42500,40000,45000,45000,50000,50000,45000,50000,45000,45000,45000,45000,45000,45000,45000,45000
"Hampton Bays","NY","New York-Newark-Jersey City","Suffolk County",297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000
"Southampton","NY","New York-Newark-Jersey City","Suffolk County",298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35000,35000,35000,35000,35000,30000,30000,32000,34000,30000,30000,30000
"Bridgehampton","NY","New York-Newark-Jersey City","Suffolk County",299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000,45000,45000,50000,50000,50000,50000,45000,50000,50000,45000,40000,45000,40000,40000,40000,40000
"Montauk","NY","New York-Newark-Jersey City","Suffolk County",300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36000,30000,30000,26000,26500,25000,25000,25000,25000,25000,25000,28000,30000,25000
"Westhampton","NY","New York-Newark-Jersey City","Suffolk County",301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32000,28000,28250,26000,26000,25000,21500,21500,22750,25000,23000,23000,24000
"Sag Harbor","NY","New York-Newark-Jersey City","Suffolk County",302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46000,40000,45000,40000,40000,40000,43350,40000,36500,40000,40000,37250,37500,37750,38250,36250,35000,30000,30000,30000,30000,30000,30000,30000
"Water Mill","NY","New York-Newark-Jersey City","Suffolk County",303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000,50000,50000,50000,50000,49250,45000,46000,50000,49750,50000,50000,50000,50000,50000,47500,45000,45000,45000,47500,50000,45000
"Shelter Island","NY","New York-Newark-Jersey City","Suffolk County",304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25000,24250,24500,25000,25000,25000,21500,21000,20000,20000,20000,22000,19000
